order_id,product,category,sub_category,price,quantity,discount_percent,final_price,cost_price,profit,date,customer_id,region 
11015,Watch,Accessories,Watches,19559.0,3,5,18581.05,14358.36,12668.07,20-01-2024,C498,East
11016,Phone,Electronics,Mobiles,80140.0,4,0,80140.0,56600.14,94159.46,04-02-2024,C112,South
11017,Camera,Electronics,Cameras,65733.0,2,5,62446.35,47483.85,29924.99,23-03-2024,C577,North
11018,Tablet,Electronics,Computers,66719.0,3,0,66719.0,49574.13,51434.61,09-04-2024,C676,South
11019,Camera,Electronics,Cameras,117227.0,4,5,111365.65,70275.27,164361.53,25-05-2024,C534,West
11020,Camera,Electronics,Cameras,125417.0,1,5,119146.15,71037.19,-9621.79,29-01-2024,C602,East
11021,Shoes,Fashion,Footwear,2620.0,1,20,2096.0,1888.62,207.38,18-02-2024,C101,West
11022,Tablet,Electronics,Computers,75809.0,4,0,75809.0,52316.2,93971.21,12-04-2024,C495,East
11023,Shoes,Fashion,Footwear,2537.0,3,5,2410.15,2047.69,1087.39,11-05-2024,C140,East
11024,Watch,Accessories,Watches,52692.0,3,5,50057.4,30218.36,59517.12,15-04-2024,C32,West
11025,Tablet,Electronics,Computers,23145.0,3,0,23145.0,18803.53,13024.4,09-06-2024,C100,North
11026,Tablet,Electronics,Computers,79025.0,1,5,75073.75,43551.52,31522.23,01-06-2024,C143,East
11027,Camera,Electronics,Cameras,97069.0,4,15,82508.65,73206.35,37209.19,25-06-2024,C172,East
11028,Watch,Accessories,Watches,63646.0,4,20,50916.8,53713.47,-11186.69,15-04-2024,C320,West
11029,Phone,Electronics,Mobiles,41028.0,2,20,32822.4,25884.11,13876.57,26-02-2024,C461,South
11030,Headphones,Electronics,Audio,10578.0,2,15,8991.3,6569.35,4843.89,07-04-2024,C236,North
11031,Shoes,Fashion,Footwear,5652.0,1,0,5652.0,4353.76,1298.24,23-04-2024,C204,West
11032,Shoes,Fashion,Footwear,5569.0,1,5,5290.55,3217.54,2073.01,03-01-2024,C430,South
11033,Camera,Electronics,Cameras,46059.0,1,15,39150.15,37852.68,1297.47,16-05-2024,C642,East
11034,Camera,Electronics,Cameras,26468.0,2,0,26468.0,15513.25,21909.5,09-05-2024,C352,West
11035,Camera,Electronics,Cameras,62841.0,1,20,50272.8,42968.54,7304.26,25-02-2024,C683,West
11036,Watch,Accessories,Watches,45968.0,2,15,39072.8,26257.33,25630.93,24-02-2024,C397,East
11037,Tablet,Electronics,Computers,62498.0,2,15,53123.3,50478.37,5289.87,18-02-2024,C716,West
11038,Tablet,Electronics,Computers,54800.0,4,15,46580.0,40497.51,24329.97,25-03-2024,C100,South
11039,Watch,Accessories,Watches,41445.0,4,20,33156.0,25734.96,29684.16,04-05-2024,C542,South
11040,Headphones,Electronics,Audio,10979.0,2,0,10979.0,9199.56,3558.87,25-01-2024,C275,West
11041,Headphones,Electronics,Audio,6368.0,3,15,5412.8,3777.26,-981.32,09-02-2024,C26,North
11042,Phone,Electronics,Mobiles,64853.0,3,10,58367.7,35814.35,67660.04,17-06-2024,C229,North
11043,Phone,Electronics,Mobiles,62058.0,1,5,58955.1,49270.49,9684.61,12-01-2024,C72,North
11044,Backpack,Accessories,Bags,2653.0,4,0,2653.0,1919.35,2934.58,13-01-2024,C412,South
11045,Camera,Electronics,Cameras,101448.0,3,10,91303.2,70645.35,61973.55,30-01-2024,C794,North
11046,Headphones,Electronics,Audio,4715.0,1,30,3300.5,3272.47,28.03,14-06-2024,C369,North
11047,Camera,Electronics,Cameras,31789.0,2,20,25431.2,17491.08,15880.24,17-06-2024,C72,West
11048,Watch,Accessories,Watches,16275.0,2,0,16275.0,10014.29,12521.42,29-05-2024,C246,North
11049,Tablet,Electronics,Computers,57637.0,2,10,51873.3,42620.45,18505.71,30-05-2024,C455,West
11050,Phone,Electronics,Mobiles,31984.0,1,10,28785.6,19333.99,9451.61,09-01-2024,C79,North
11051,Backpack,Accessories,Bags,3623.0,2,20,2898.4,3007.36,-217.92,04-02-2024,C742,North
11052,Phone,Electronics,Mobiles,33562.0,3,0,33562.0,27069.42,19477.75,26-05-2024,C323,East
11053,Shoes,Fashion,Footwear,4281.0,3,5,4066.95,3590.32,1429.89,30-04-2024,C606,North
11054,Backpack,Accessories,Bags,1464.0,1,15,1244.4,1075.09,169.31,17-03-2024,C297,South
11055,Laptop,Electronics,Computers,90468.0,1,10,81421.2,55747.26,25673.94,18-05-2024,C503,North
11056,Headphones,Electronics,Audio,13589.0,2,20,10871.2,10063.73,1614.93,04-04-2024,C554,South
11057,Camera,Electronics,Cameras,92560.0,3,5,87932.0,53785.78,102438.65,02-01-2024,C664,East
11058,Watch,Accessories,Watches,53390.0,2,15,45381.5,42585.57,5591.86,18-03-2024,C768,East
11059,Backpack,Accessories,Bags,1960.0,3,15,1666.0,1606.63,178.12,28-05-2024,C761,North
11060,Watch,Accessories,Watches,32504.0,1,20,26003.2,19235.56,6767.64,13-02-2024,C356,West
11061,Tablet,Electronics,Computers,70715.0,1,15,60107.75,53513.89,6593.86,10-05-2024,C76,South
11062,Camera,Electronics,Cameras,111246.0,4,5,105683.7,79274.8,105635.59,09-03-2024,C393,East
11063,Laptop,Electronics,Computers,123028.0,3,0,123028.0,88608.82,103257.54,07-06-2024,C673,North
11064,Laptop,Electronics,Computers,76445.0,2,0,76445.0,64069.32,24751.36,27-03-2024,C377,West
11065,Backpack,Accessories,Bags,5749.0,4,10,5174.1,4769.83,1617.08,21-01-2024,C58,West
11066,Tablet,Electronics,Computers,45988.0,4,10,41389.2,31633.71,39021.94,07-02-2024,C660,North
11067,Phone,Electronics,Mobiles,24752.0,2,15,21039.2,15174.4,11729.6,07-03-2024,C737,South
11068,Laptop,Electronics,Computers,154176.0,3,20,123340.8,94650.28,86071.56,26-02-2024,C371,West
11069,Backpack,Accessories,Bags,1814.0,4,15,1541.9,1316.02,903.52,23-06-2024,C387,East
11070,Laptop,Electronics,Computers,59252.0,4,10,53326.8,40675.73,50604.27,26-06-2024,C212,North
11071,Camera,Electronics,Cameras,82851.0,4,0,82851.0,55957.17,107575.32,08-02-2024,C601,South
11072,Tablet,Electronics,Computers,61901.0,4,0,61901.0,38923.88,91908.46,16-05-2024,C498,East
11073,Phone,Electronics,Mobiles,25929.0,1,30,18150.3,21284.09,-3133.79,03-03-2024,C325,North
11074,Shoes,Fashion,Footwear,4401.0,4,20,3520.8,2929.01,2367.18,29-02-2024,C311,North
11075,Headphones,Electronics,Audio,10219.0,3,0,10219.0,7767.51,7354.48,14-01-2024,C79,East
11076,Phone,Electronics,Mobiles,40008.0,1,20,32006.4,33240.6,-1234.2,21-05-2024,C605,South
11077,Headphones,Electronics,Audio,12527.0,2,20,10021.6,8742.53,2558.14,30-05-2024,C446,West
11078,Laptop,Electronics,Computers,96096.0,3,10,86486.4,69801.32,50055.24,17-01-2024,C531,East
11079,Headphones,Electronics,Audio,12470.0,2,15,10599.5,8678.43,3842.14,14-03-2024,C202,South
11080,Backpack,Accessories,Bags,4939.0,1,0,4939.0,3869.85,1069.15,06-05-2024,C592,East
11081,Backpack,Accessories,Bags,1530.0,4,20,1224.0,974.78,996.9,04-02-2024,C753,South
11082,Laptop,Electronics,Computers,51953.0,3,5,49355.35,32598.85,50269.51,27-01-2024,C404,East
11083,Phone,Electronics,Mobiles,43251.0,1,0,43251.0,29223.83,14027.17,24-02-2024,C769,North
11084,Backpack,Accessories,Bags,1624.0,2,20,1299.2,1177.45,243.51,30-04-2024,C506,South
11085,Laptop,Electronics,Computers,76021.0,3,5,72219.95,58293.29,41779.98,29-01-2024,C618,East
11086,Backpack,Accessories,Bags,2259.0,1,10,2033.1,1401.28,631.82,24-01-2024,C109,East
11087,Phone,Electronics,Mobiles,49840.0,3,20,39872.0,35558.22,12941.34,26-01-2024,C137,East
11088,Tablet,Electronics,Computers,71707.0,3,30,50194.9,45140.57,15162.98,06-06-2024,C53,West
11089,Camera,Electronics,Cameras,142595.0,3,5,135465.25,114239.78,63676.4,09-04-2024,C599,East
11090,Backpack,Accessories,Bags,895.0,3,5,850.25,593.2,771.16,23-04-2024,C619,West
11091,Headphones,Electronics,Audio,4935.0,2,15,4194.75,3659.33,1070.85,14-06-2024,C791,West
11092,Laptop,Electronics,Computers,70297.0,3,10,63267.3,46290.56,50930.21,05-06-2024,C139,East
11093,Camera,Electronics,Cameras,102028.0,2,0,102028.0,71794.88,60466.25,16-05-2024,C483,North
11094,Laptop,Electronics,Computers,118218.0,3,15,100485.3,71169.46,87947.52,04-06-2024,C75,East
11095,Headphones,Electronics,Audio,1794.0,1,15,1524.9,1376.0,148.9,26-03-2024,C149,West
11096,Headphones,Electronics,Audio,5271.0,4,5,5007.45,3292.76,6858.77,04-01-2024,C521,West
11097,Watch,Accessories,Watches,35376.0,3,10,31838.4,26350.27,16464.39,21-03-2024,C555,East
11098,Laptop,Electronics,Computers,41541.0,2,0,41541.0,33844.4,15393.2,06-03-2024,C770,North
11099,Phone,Electronics,Mobiles,32806.0,3,10,29525.4,22955.43,19709.92,21-05-2024,C428,East
11100,Tablet,Electronics,Computers,45757.0,1,0,45757.0,30109.47,15647.53,27-01-2024,C229,East
11101,Shoes,Fashion,Footwear,4959.0,4,0,4959.0,4214.93,-595.26,24-01-2024,C321,North
11102,Headphones,Electronics,Audio,3821.0,4,0,3821.0,3196.34,2498.64,30-05-2024,C674,North
11103,Headphones,Electronics,Audio,11622.0,2,5,11040.9,9067.3,3947.21,02-05-2024,C722,West
11104,Tablet,Electronics,Computers,27373.0,2,15,23267.05,20653.9,5226.29,22-02-2024,C456,West
11105,Laptop,Electronics,Computers,47642.0,4,15,40495.7,37682.49,11252.82,12-04-2024,C63,North
11106,Laptop,Electronics,Computers,44782.0,2,0,44782.0,35357.0,18849.99,01-04-2024,C190,East
11107,Laptop,Electronics,Computers,86950.0,4,0,86950.0,52424.93,138100.27,17-04-2024,C112,East
11108,Backpack,Accessories,Bags,1530.0,2,20,1224.0,1095.83,256.34,27-05-2024,C595,North
11109,Shoes,Fashion,Footwear,7523.0,3,10,6770.7,5019.41,5253.88,19-04-2024,C290,West
11110,Backpack,Accessories,Bags,4998.0,2,10,4498.2,3371.38,2253.63,21-06-2024,C234,North
11111,Camera,Electronics,Cameras,124096.0,4,0,124096.0,88983.24,140451.05,19-03-2024,C336,South
11112,Backpack,Accessories,Bags,5693.0,3,5,5408.35,3194.72,6640.89,02-05-2024,C718,South
11113,Headphones,Electronics,Audio,6524.0,4,0,6524.0,5254.83,5076.69,14-04-2024,C466,East
11114,Shoes,Fashion,Footwear,6578.0,4,10,5920.2,5554.64,1462.25,16-06-2024,C221,East
11115,Tablet,Electronics,Computers,53146.0,2,15,45174.1,39823.74,10700.72,10-04-2024,C758,South
11116,Laptop,Electronics,Computers,54779.0,1,20,43823.2,33332.08,10491.12,26-05-2024,C480,South
11117,Backpack,Accessories,Bags,1009.0,4,0,1009.0,585.98,1692.1,11-02-2024,C610,East
11118,Backpack,Accessories,Bags,4732.0,4,15,4022.2,3971.71,201.97,23-02-2024,C596,East
11119,Tablet,Electronics,Computers,38161.0,1,5,36252.95,28682.41,7570.54,15-02-2024,C278,North
11120,Watch,Accessories,Watches,62055.0,4,0,62055.0,45880.76,64696.95,15-05-2024,C421,East
11121,Camera,Electronics,Cameras,26242.0,4,5,24929.9,18573.67,25424.93,17-01-2024,C161,West
11122,Camera,Electronics,Cameras,127062.0,2,15,108002.7,80154.75,55695.89,22-04-2024,C205,West
11123,Laptop,Electronics,Computers,104340.0,1,0,104340.0,76734.86,27605.14,05-03-2024,C276,South
11124,Shoes,Fashion,Footwear,7382.0,2,10,6643.8,5540.94,2205.72,18-05-2024,C12,North
11125,Backpack,Accessories,Bags,1420.0,1,0,1420.0,1086.52,333.48,08-02-2024,C53,East
11126,Backpack,Accessories,Bags,2765.0,2,15,2350.25,1660.3,1379.9,11-05-2024,C253,East
11127,Tablet,Electronics,Computers,61757.0,4,5,58669.15,45920.73,50993.67,27-03-2024,C708,East
11128,Backpack,Accessories,Bags,5699.0,3,5,5414.05,4809.97,1812.25,02-04-2024,C192,South
11129,Shoes,Fashion,Footwear,9587.0,3,0,9587.0,6910.01,8030.96,30-03-2024,C232,East
11130,Camera,Electronics,Cameras,50032.0,1,20,40025.6,32188.51,7837.09,29-03-2024,C664,West
11131,Watch,Accessories,Watches,59747.0,1,10,53772.3,44142.7,9629.6,03-06-2024,C655,South
11132,Backpack,Accessories,Bags,722.0,4,10,649.8,576.92,291.51,23-01-2024,C736,East
11133,Shoes,Fashion,Footwear,8002.0,1,0,8002.0,6180.69,1821.31,01-05-2024,C363,West
11134,Camera,Electronics,Cameras,85213.0,1,0,85213.0,64510.61,20702.39,16-02-2024,C422,East
11135,Backpack,Accessories,Bags,4150.0,2,15,3527.5,2630.81,1793.38,05-05-2024,C392,East
11136,Backpack,Accessories,Bags,1575.0,3,15,1338.75,932.64,1218.33,05-05-2024,C667,East
11137,Laptop,Electronics,Computers,46895.0,4,10,42205.5,37848.25,17428.99,02-05-2024,C254,South
11138,Headphones,Electronics,Audio,5048.0,2,20,4038.4,2866.9,2342.99,15-05-2024,C166,North
11139,Tablet,Electronics,Computers,46149.0,1,5,43841.55,35739.25,8102.3,16-03-2024,C503,South
11140,Tablet,Electronics,Computers,74160.0,3,0,74160.0,50238.82,71763.54,29-03-2024,C103,East
11141,Laptop,Electronics,Computers,179665.0,3,10,161698.5,152088.43,28830.21,11-06-2024,C226,West
11142,Tablet,Electronics,Computers,46853.0,4,10,42167.7,27974.56,56772.57,15-05-2024,C96,South
11143,Shoes,Fashion,Footwear,3803.0,2,15,3232.55,2379.32,1706.46,01-04-2024,C582,South
11144,Shoes,Fashion,Footwear,1132.0,3,0,1132.0,665.44,1399.69,15-02-2024,C790,South
11145,Backpack,Accessories,Bags,3763.0,4,15,3198.55,2106.32,4368.9,26-06-2024,C162,West
11146,Laptop,Electronics,Computers,55690.0,2,10,50121.0,31692.09,36857.82,03-02-2024,C242,West
11147,Tablet,Electronics,Computers,53734.0,2,10,48360.6,34716.98,27287.24,14-05-2024,C118,West
11148,Backpack,Accessories,Bags,3248.0,3,5,3085.6,2454.06,1894.62,07-05-2024,C158,North
11149,Watch,Accessories,Watches,51521.0,3,20,41216.8,29192.21,36073.78,02-03-2024,C315,North
11150,Laptop,Electronics,Computers,58608.0,4,15,49816.8,36096.94,54879.44,10-03-2024,C379,South
11151,Watch,Accessories,Watches,23968.0,2,15,20372.8,18602.29,3541.01,13-04-2024,C204,South
11152,Phone,Electronics,Mobiles,63340.0,4,10,57006.0,44005.33,52002.67,23-03-2024,C303,West
11153,Watch,Accessories,Watches,51367.0,2,10,46230.3,41145.94,10168.72,22-04-2024,C396,West
11154,Laptop,Electronics,Computers,49964.0,2,15,42469.4,31050.77,22837.26,21-01-2024,C293,North
11155,Laptop,Electronics,Computers,115379.0,4,10,103841.1,68485.23,141423.5,02-04-2024,C94,East
11156,Camera,Electronics,Cameras,109294.0,1,30,76505.8,87690.09,-11184.29,04-02-2024,C447,South
11157,Tablet,Electronics,Computers,56291.0,4,10,50661.9,35677.44,59937.86,15-06-2024,C344,East
11158,Backpack,Accessories,Bags,1603.0,1,20,1282.4,1265.93,16.47,07-05-2024,C702,West
11159,Headphones,Electronics,Audio,4456.0,3,15,3787.6,3761.88,77.16,12-04-2024,C196,East
11160,Phone,Electronics,Mobiles,41442.0,1,15,35225.7,25116.84,10108.86,21-03-2024,C405,West
11161,Laptop,Electronics,Computers,45062.0,2,5,42808.9,36388.05,12841.69,01-03-2024,C538,East
11162,Backpack,Accessories,Bags,4588.0,3,20,3670.4,3211.16,1377.71,19-01-2024,C324,North
11163,Laptop,Electronics,Computers,140025.0,2,20,112020.0,117648.79,-11257.57,01-06-2024,C737,South
11164,Watch,Accessories,Watches,44152.0,3,5,41944.4,34133.06,23434.02,17-03-2024,C340,East
11165,Watch,Accessories,Watches,53227.0,3,15,45242.95,40660.33,13747.85,19-04-2024,C605,West
11166,Camera,Electronics,Cameras,93515.0,1,20,74812.0,68087.76,6724.24,02-01-2024,C503,West
11167,Watch,Accessories,Watches,69201.0,3,10,62280.9,47451.53,44488.1,21-03-2024,C149,West
11168,Laptop,Electronics,Computers,110799.0,2,20,88639.2,69936.89,37404.62,28-03-2024,C387,West
11169,Tablet,Electronics,Computers,64504.0,3,20,51603.2,49788.64,5443.69,29-05-2024,C558,East
11170,Laptop,Electronics,Computers,177328.0,3,15,150728.8,112797.64,113793.48,30-04-2024,C384,East
11171,Phone,Electronics,Mobiles,85382.0,3,20,68305.6,66145.41,6480.57,12-01-2024,C156,North
11172,Phone,Electronics,Mobiles,31043.0,1,20,24834.4,21230.51,3603.89,27-03-2024,C448,East
11173,Laptop,Electronics,Computers,176824.0,2,0,176824.0,104099.74,145448.51,12-02-2024,C23,South
11174,Camera,Electronics,Cameras,100930.0,2,15,85790.5,57240.27,57100.46,26-06-2024,C22,South
11175,Headphones,Electronics,Audio,6468.0,4,10,5821.2,4377.61,5774.35,24-06-2024,C253,East
11176,Backpack,Accessories,Bags,5561.0,2,15,4726.85,4338.42,776.86,14-06-2024,C779,West
11177,Camera,Electronics,Cameras,88755.0,2,15,75441.75,60480.63,29922.24,31-01-2024,C141,West
11178,Headphones,Electronics,Audio,12909.0,1,15,10972.65,8408.92,2563.73,24-02-2024,C253,South
11179,Backpack,Accessories,Bags,4572.0,2,10,4114.8,3552.02,1125.56,07-06-2024,C198,West
11180,Phone,Electronics,Mobiles,26586.0,4,5,25256.7,17897.15,29438.19,17-05-2024,C422,South
11181,Tablet,Electronics,Computers,77134.0,1,20,61707.2,44477.93,17229.27,25-04-2024,C617,West
11182,Backpack,Accessories,Bags,1099.0,2,5,1044.05,742.25,603.59,14-06-2024,C606,North
11183,Camera,Electronics,Cameras,88620.0,3,10,79758.0,58285.39,64417.82,27-05-2024,C573,South
11184,Shoes,Fashion,Footwear,5566.0,1,15,4731.1,3615.67,1115.43,22-03-2024,C641,North
11185,Laptop,Electronics,Computers,74077.0,2,5,70373.15,58692.0,23362.3,24-01-2024,C311,South
11186,Watch,Accessories,Watches,49540.0,4,15,42109.0,31010.08,44395.7,20-03-2024,C422,East
11187,Camera,Electronics,Cameras,67733.0,1,5,64346.35,54817.73,9528.62,13-06-2024,C698,West
11188,Laptop,Electronics,Computers,53877.0,3,5,51183.15,40651.14,31596.04,17-05-2024,C187,East
11189,Tablet,Electronics,Computers,75273.0,2,10,67745.7,47803.2,39884.99,18-06-2024,C416,East
11190,Backpack,Accessories,Bags,3942.0,1,5,3744.9,3124.66,620.24,06-06-2024,C376,West
11191,Laptop,Electronics,Computers,73734.0,4,5,70047.3,49543.49,82015.25,08-05-2024,C585,East
11192,Watch,Accessories,Watches,64779.0,1,5,61540.05,40046.16,21493.89,16-05-2024,C105,West
11193,Headphones,Electronics,Audio,3547.0,2,5,3369.65,2089.66,-511.99,13-05-2024,C723,East
11194,Laptop,Electronics,Computers,133190.0,4,5,126530.5,104111.99,89674.02,13-06-2024,C125,South
11195,Watch,Accessories,Watches,67839.0,1,10,61055.1,54768.41,6286.69,22-03-2024,C363,North
11196,Camera,Electronics,Cameras,84896.0,2,5,80651.2,50792.88,59716.64,29-03-2024,C402,East
11197,Laptop,Electronics,Computers,154682.0,4,20,123745.6,93014.28,122925.3,28-01-2024,C547,South
11198,Watch,Accessories,Watches,50078.0,1,15,42566.3,40796.63,1769.67,20-04-2024,C783,South
11199,Backpack,Accessories,Bags,940.0,1,5,893.0,674.32,218.68,11-03-2024,C568,West
11200,Headphones,Electronics,Audio,8562.0,4,10,7705.8,6858.67,3388.53,09-01-2024,C60,West
11201,Backpack,Accessories,Bags,2340.0,1,0,2340.0,1402.17,937.83,17-06-2024,C62,South
11202,Tablet,Electronics,Computers,64380.0,2,30,45066.0,39895.44,10341.12,02-06-2024,C548,South
11203,Headphones,Electronics,Audio,9227.0,1,20,7381.6,6835.65,545.95,20-02-2024,C104,West
11204,Shoes,Fashion,Footwear,5521.0,1,10,4968.9,4675.09,293.81,01-01-2024,C277,South
11205,Headphones,Electronics,Audio,8732.0,3,5,8295.4,6712.92,4747.45,14-04-2024,C546,East
11206,Tablet,Electronics,Computers,59291.0,2,20,47432.8,42402.76,10060.07,24-03-2024,C65,North
11207,Watch,Accessories,Watches,64772.0,1,15,55056.2,40672.82,14383.38,23-01-2024,C496,North
11208,Tablet,Electronics,Computers,49290.0,1,10,44361.0,27953.82,16407.18,11-02-2024,C99,South
11209,Camera,Electronics,Cameras,80612.0,3,15,68520.2,64121.3,13196.69,08-01-2024,C717,West
11210,Tablet,Electronics,Computers,26458.0,2,15,22489.3,14965.22,-3009.63,20-01-2024,C560,West
11211,Tablet,Electronics,Computers,37352.0,2,0,37352.0,23183.26,28337.48,25-01-2024,C387,West
11212,Tablet,Electronics,Computers,50984.0,2,10,45885.6,35999.65,19771.89,03-04-2024,C278,West
11213,Headphones,Electronics,Audio,9505.0,2,20,7604.0,5790.19,3627.63,01-01-2024,C757,North
11214,Phone,Electronics,Mobiles,48351.0,4,20,38680.8,32215.66,25860.55,14-03-2024,C558,South
11215,Shoes,Fashion,Footwear,4185.0,3,5,3975.75,3079.06,2690.08,20-01-2024,C789,North
11216,Shoes,Fashion,Footwear,5945.0,1,15,5053.25,4598.89,454.36,19-04-2024,C115,South
11217,Shoes,Fashion,Footwear,7902.0,4,10,7111.8,5297.31,7257.96,20-04-2024,C359,South
11218,Tablet,Electronics,Computers,57008.0,3,15,48456.8,31686.21,50311.78,15-03-2024,C414,West
11219,Laptop,Electronics,Computers,80088.0,4,15,68074.8,52945.21,60518.36,29-03-2024,C531,North
11220,Shoes,Fashion,Footwear,7302.0,2,5,6936.9,4455.6,4962.59,06-03-2024,C706,East
11221,Phone,Electronics,Mobiles,49959.0,1,30,34971.3,35017.35,-46.05,25-03-2024,C416,West
11222,Camera,Electronics,Cameras,80989.0,2,20,64791.2,55105.19,19372.01,05-04-2024,C680,West
11223,Laptop,Electronics,Computers,95673.0,4,0,95673.0,52900.84,171088.65,11-05-2024,C382,South
11224,Shoes,Fashion,Footwear,3185.0,3,20,2548.0,1949.42,1795.75,11-06-2024,C450,North
11225,Tablet,Electronics,Computers,62314.0,1,10,56082.6,43190.73,12891.87,14-01-2024,C418,East
11226,Watch,Accessories,Watches,19304.0,2,0,19304.0,11285.52,16036.96,06-06-2024,C281,North
11227,Tablet,Electronics,Computers,64990.0,1,0,64990.0,36481.18,28508.82,26-03-2024,C465,North
11228,Camera,Electronics,Cameras,45707.0,1,20,36565.6,30310.76,6254.84,13-06-2024,C139,South
11229,Watch,Accessories,Watches,12491.0,3,15,10617.35,8292.52,6974.48,04-01-2024,C667,West
11230,Headphones,Electronics,Audio,4231.0,4,0,4231.0,3357.95,3492.2,31-03-2024,C213,South
11231,Camera,Electronics,Cameras,99163.0,4,20,79330.4,70884.55,33783.41,04-01-2024,C76,South
11232,Phone,Electronics,Mobiles,64228.0,4,15,54593.8,41502.14,52366.64,27-02-2024,C275,East
11233,Shoes,Fashion,Footwear,8024.0,1,0,8024.0,5783.7,2240.3,05-05-2024,C717,South
11234,Watch,Accessories,Watches,20276.0,4,0,20276.0,14596.63,22717.48,06-06-2024,C446,East
11235,Shoes,Fashion,Footwear,4374.0,4,15,3717.9,2724.49,3973.63,03-01-2024,C637,East
11236,Laptop,Electronics,Computers,45387.0,4,5,43117.65,32325.97,43166.72,03-03-2024,C561,South
11237,Backpack,Accessories,Bags,1830.0,2,5,1738.5,1530.08,416.83,01-04-2024,C510,North
11238,Shoes,Fashion,Footwear,5701.0,1,20,4560.8,3844.17,716.63,15-02-2024,C64,South
11239,Headphones,Electronics,Audio,12993.0,2,10,11693.7,9276.8,4833.8,21-02-2024,C88,South
11240,Headphones,Electronics,Audio,11028.0,3,0,11028.0,7840.71,9561.86,15-02-2024,C73,East
11241,Camera,Electronics,Cameras,47369.0,1,5,45000.55,32155.71,12844.84,16-01-2024,C246,West
11242,Tablet,Electronics,Computers,25295.0,1,20,20236.0,15738.9,4497.1,11-04-2024,C310,South
11243,Shoes,Fashion,Footwear,9529.0,3,15,8099.65,7587.49,1536.49,26-02-2024,C795,West
11244,Backpack,Accessories,Bags,2148.0,1,15,1825.8,1407.35,418.45,20-04-2024,C76,West
11245,Laptop,Electronics,Computers,70628.0,3,0,70628.0,42378.87,84747.4,23-01-2024,C279,North
11246,Backpack,Accessories,Bags,3310.0,1,0,3310.0,2716.72,593.28,04-03-2024,C52,East
11247,Watch,Accessories,Watches,6621.0,4,20,5296.8,5547.59,-1003.15,16-06-2024,C621,West
11248,Tablet,Electronics,Computers,56558.0,3,15,48074.3,41573.83,-3900.28,07-05-2024,C617,East
11249,Phone,Electronics,Mobiles,88225.0,4,10,79402.5,64054.03,61393.88,19-05-2024,C702,North
11250,Tablet,Electronics,Computers,77745.0,2,10,69970.5,55300.61,29339.78,12-01-2024,C405,East
11251,Laptop,Electronics,Computers,176984.0,3,15,150436.4,105337.92,135295.44,29-03-2024,C355,West
11252,Camera,Electronics,Cameras,38663.0,1,15,32863.55,22836.24,10027.31,09-03-2024,C389,West
11253,Camera,Electronics,Cameras,50192.0,3,10,45172.8,31713.22,40378.74,23-05-2024,C289,West
11254,Shoes,Fashion,Footwear,2409.0,2,10,2168.1,1616.9,1102.39,30-03-2024,C172,East
11255,Shoes,Fashion,Footwear,5559.0,2,15,4725.15,3808.0,1834.3,12-03-2024,C418,East
11256,Headphones,Electronics,Audio,13661.0,3,20,10928.8,9651.81,-766.19,23-01-2024,C580,West
11257,Watch,Accessories,Watches,3909.0,3,5,3713.55,3094.69,1856.59,03-03-2024,C736,North
11258,Phone,Electronics,Mobiles,47624.0,2,15,40480.4,30988.12,18984.57,13-01-2024,C194,North
11259,Tablet,Electronics,Computers,21403.0,3,0,21403.0,15970.88,16296.36,15-01-2024,C778,North
11260,Laptop,Electronics,Computers,153050.0,4,10,137745.0,118889.43,75422.26,04-04-2024,C428,South
11261,Tablet,Electronics,Computers,68356.0,2,20,54684.8,51011.96,7345.67,10-03-2024,C104,West
11262,Phone,Electronics,Mobiles,52067.0,1,30,36446.9,44197.03,-7750.13,19-03-2024,C31,West
11263,Camera,Electronics,Cameras,116270.0,2,15,98829.5,82367.32,32924.35,04-06-2024,C158,South
11264,Shoes,Fashion,Footwear,5644.0,3,0,5644.0,4269.8,4122.6,10-04-2024,C56,South
11265,Shoes,Fashion,Footwear,7475.0,4,5,7101.25,4135.47,11863.14,23-01-2024,C447,North
11266,Watch,Accessories,Watches,64756.0,4,10,58280.4,52700.95,22317.82,09-06-2024,C528,East
11267,Laptop,Electronics,Computers,67632.0,1,5,64250.4,56373.76,7876.64,30-03-2024,C584,East
11268,Headphones,Electronics,Audio,8481.0,2,0,8481.0,5902.21,5157.59,26-02-2024,C365,North
11269,Backpack,Accessories,Bags,2300.0,3,15,1955.0,1352.14,1808.59,21-01-2024,C351,East
11270,Camera,Electronics,Cameras,90715.0,2,20,72572.0,69486.59,6170.82,06-01-2024,C510,West
11271,Laptop,Electronics,Computers,105888.0,4,15,90004.8,61540.82,113855.94,27-04-2024,C482,North
11272,Phone,Electronics,Mobiles,42213.0,3,10,37991.7,29065.42,26778.84,10-04-2024,C468,South
11273,Tablet,Electronics,Computers,20865.0,2,10,18778.5,15414.35,6728.3,13-03-2024,C635,North
11274,Headphones,Electronics,Audio,4880.0,4,0,4880.0,3791.13,4355.5,13-01-2024,C299,South
11275,Tablet,Electronics,Computers,45675.0,3,5,43391.25,35394.37,23990.65,26-01-2024,C685,North
11276,Phone,Electronics,Mobiles,89907.0,2,15,76420.95,55127.25,42587.41,17-01-2024,C580,East
11277,Laptop,Electronics,Computers,104555.0,1,15,88871.75,81695.87,7175.88,07-03-2024,C111,West
